索引   文件名   耗时  数据最优解   实验最优解 
564   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.08   6503   8269 
570   1091_Instance_20_2_2_0,2_0,6_10_Rep1.txt   2.59   797   2304 
570   1091_Instance_20_2_2_0,2_0,6_10_Rep1.txt   2.59   797   2304 
570   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.08   6503   7612 
575   1096_Instance_20_2_2_0,2_0,6_20_Rep1.txt   2.53   361   946 
575   1096_Instance_20_2_2_0,2_0,6_20_Rep1.txt   2.53   361   946 
575   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.09   6503   7639 
582   1101_Instance_20_2_2_0,2_1_10_Rep1.txt   2.54   95   215 
582   1101_Instance_20_2_2_0,2_1_10_Rep1.txt   2.54   95   215 
582   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.02   6503   7316 
587   1106_Instance_20_2_2_0,2_1_20_Rep1.txt   4.69   20   198 
587   1106_Instance_20_2_2_0,2_1_20_Rep1.txt   4.69   20   198 
587   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.13   6503   7966 
593   1111_Instance_20_2_2_0,4_0,2_10_Rep1.txt   2.54   2576   4661 
593   1111_Instance_20_2_2_0,4_0,2_10_Rep1.txt   2.54   2576   4661 
593   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.18   6503   8646 
598   1116_Instance_20_2_2_0,4_0,2_20_Rep1.txt   2.38   3923   6171 
598   1116_Instance_20_2_2_0,4_0,2_20_Rep1.txt   2.38   3923   6171 
598   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.16   6503   6728 
602   111_Instance_10_2_3_0,2_1_10_Rep1.txt   1.0   787   556 
602   111_Instance_10_2_3_0,2_1_10_Rep1.txt   1.0   787   556 
602   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.09   6503   7785 
604   1121_Instance_20_2_2_0,4_0,6_10_Rep1.txt   2.49   2169   3083 
604   1121_Instance_20_2_2_0,4_0,6_10_Rep1.txt   2.49   2169   3083 
604   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.16   6503   8190 
609   1126_Instance_20_2_2_0,4_0,6_20_Rep1.txt   2.47   949   2631 
609   1126_Instance_20_2_2_0,4_0,6_20_Rep1.txt   2.47   949   2631 
609   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.09   6503   7902 
615   1131_Instance_20_2_2_0,4_1_10_Rep1.txt   2.2   1596   1473 
615   1131_Instance_20_2_2_0,4_1_10_Rep1.txt   2.2   1596   1473 
615   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.09   6503   7322 
620   1136_Instance_20_2_2_0,4_1_20_Rep1.txt   2.33   1061   1028 
620   1136_Instance_20_2_2_0,4_1_20_Rep1.txt   2.33   1061   1028 
620   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.18   6503   7990 
626   1141_Instance_20_2_2_0,6_0,2_10_Rep1.txt   2.46   5988   6808 
626   1141_Instance_20_2_2_0,6_0,2_10_Rep1.txt   2.46   5988   6808 
626   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.23   6503   8288 
631   1146_Instance_20_2_2_0,6_0,2_20_Rep1.txt   2.41   4631   6969 
631   1146_Instance_20_2_2_0,6_0,2_20_Rep1.txt   2.41   4631   6969 
631   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.27   6503   7144 
637   1151_Instance_20_2_2_0,6_0,6_10_Rep1.txt   2.41   5763   6463 
637   1151_Instance_20_2_2_0,6_0,6_10_Rep1.txt   2.41   5763   6463 
637   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.22   6503   8076 
642   1156_Instance_20_2_2_0,6_0,6_20_Rep1.txt   2.79   8421   7030 
642   1156_Instance_20_2_2_0,6_0,6_20_Rep1.txt   2.79   8421   7030 
642   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.29   6503   8163 
648   1161_Instance_20_2_2_0,6_1_10_Rep1.txt   2.56   5209   3028 
648   1161_Instance_20_2_2_0,6_1_10_Rep1.txt   2.56   5209   3028 
648   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.17   6503   7957 
653   1166_Instance_20_2_2_0,6_1_20_Rep1.txt   2.55   4448   3542 
653   1166_Instance_20_2_2_0,6_1_20_Rep1.txt   2.55   4448   3542 
653   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.38   6503   7262 
659   1171_Instance_20_2_3_0,2_0,2_10_Rep1.txt   3.82   873   1191 
659   1171_Instance_20_2_3_0,2_0,2_10_Rep1.txt   3.82   873   1191 
659   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.24   6503   7903 
664   1176_Instance_20_2_3_0,2_0,2_20_Rep1.txt   3.7   1219   1871 
664   1176_Instance_20_2_3_0,2_0,2_20_Rep1.txt   3.7   1219   1871 
664   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.42   6503   7046 
670   1181_Instance_20_2_3_0,2_0,6_10_Rep1.txt   3.86   1123   1938 
670   1181_Instance_20_2_3_0,2_0,6_10_Rep1.txt   3.86   1123   1938 
670   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.19   6503   8401 
675   1186_Instance_20_2_3_0,2_0,6_20_Rep1.txt   3.5   670   1187 
675   1186_Instance_20_2_3_0,2_0,6_20_Rep1.txt   3.5   670   1187 
675   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.32   6503   7038 
681   1191_Instance_20_2_3_0,2_1_10_Rep1.txt   3.3   194   215 
681   1191_Instance_20_2_3_0,2_1_10_Rep1.txt   3.3   194   215 
681   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.28   6503   7409 
686   1196_Instance_20_2_3_0,2_1_20_Rep1.txt   3.34   254   400 
686   1196_Instance_20_2_3_0,2_1_20_Rep1.txt   3.34   254   400 
686   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.26   6503   8125 
691   11_Instance_10_2_2_0,2_0,6_10_Rep1.txt   0.72   435   574 
691   11_Instance_10_2_2_0,2_0,6_10_Rep1.txt   0.72   435   574 
691   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.28   6503   7271 
693   1201_Instance_20_2_3_0,4_0,2_10_Rep1.txt   3.28   2670   3900 
693   1201_Instance_20_2_3_0,4_0,2_10_Rep1.txt   3.28   2670   3900 
693   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.24   6503   7749 
698   1206_Instance_20_2_3_0,4_0,2_20_Rep1.txt   3.32   1532   2668 
698   1206_Instance_20_2_3_0,4_0,2_20_Rep1.txt   3.32   1532   2668 
698   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.93   6503   8380 
704   1211_Instance_20_2_3_0,4_0,6_10_Rep1.txt   2.95   2300   2193 
704   1211_Instance_20_2_3_0,4_0,6_10_Rep1.txt   2.95   2300   2193 
704   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.05   6503   7271 
709   1216_Instance_20_2_3_0,4_0,6_20_Rep1.txt   2.92   2683   4081 
709   1216_Instance_20_2_3_0,4_0,6_20_Rep1.txt   2.92   2683   4081 
709   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.1   6503   7287 
713   121_Instance_10_2_3_0,4_0,2_10_Rep1.txt   0.89   324   431 
713   121_Instance_10_2_3_0,4_0,2_10_Rep1.txt   0.89   324   431 
713   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.94   6503   8345 
715   1221_Instance_20_2_3_0,4_1_10_Rep1.txt   3.15   1721   1882 
715   1221_Instance_20_2_3_0,4_1_10_Rep1.txt   3.15   1721   1882 
715   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.99   6503   7555 
720   1226_Instance_20_2_3_0,4_1_20_Rep1.txt   3.35   2737   2077 
720   1226_Instance_20_2_3_0,4_1_20_Rep1.txt   3.35   2737   2077 
720   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   8646 
726   1231_Instance_20_2_3_0,6_0,2_10_Rep1.txt   2.94   5440   7677 
726   1231_Instance_20_2_3_0,6_0,2_10_Rep1.txt   2.94   5440   7677 
726   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.05   6503   8005 
731   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   8126 
731   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   8126 
731   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   6868 
737   1241_Instance_20_2_3_0,6_0,6_10_Rep1.txt   3.04   1753   3393 
737   1241_Instance_20_2_3_0,6_0,6_10_Rep1.txt   3.04   1753   3393 
737   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.9   6503   8187 
742   1246_Instance_20_2_3_0,6_0,6_20_Rep1.txt   3.18   2517   2904 
742   1246_Instance_20_2_3_0,6_0,6_20_Rep1.txt   3.18   2517   2904 
742   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   7728 
748   1251_Instance_20_2_3_0,6_1_10_Rep1.txt   2.92   7247   6478 
748   1251_Instance_20_2_3_0,6_1_10_Rep1.txt   2.92   7247   6478 
748   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   8343 
753   1256_Instance_20_2_3_0,6_1_20_Rep1.txt   3.38   5435   5625 
753   1256_Instance_20_2_3_0,6_1_20_Rep1.txt   3.38   5435   5625 
753   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.96   6503   8130 
758   126_Instance_10_2_3_0,4_0,2_20_Rep1.txt   0.88   1268   1281 
758   126_Instance_10_2_3_0,4_0,2_20_Rep1.txt   0.88   1268   1281 
758   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   7809 
764   131_Instance_10_2_3_0,4_0,6_10_Rep1.txt   0.86   5   1362 
764   131_Instance_10_2_3_0,4_0,6_10_Rep1.txt   0.86   5   1362 
764   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   8292 
769   136_Instance_10_2_3_0,4_0,6_20_Rep1.txt   0.93   1534   1387 
769   136_Instance_10_2_3_0,4_0,6_20_Rep1.txt   0.93   1534   1387 
769   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.14   6503   6263 
775   141_Instance_10_2_3_0,4_1_10_Rep1.txt   0.91   754   512 
775   141_Instance_10_2_3_0,4_1_10_Rep1.txt   0.91   754   512 
775   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.02   6503   8214 
780   146_Instance_10_2_3_0,4_1_20_Rep1.txt   0.84   6   1983 
780   146_Instance_10_2_3_0,4_1_20_Rep1.txt   0.84   6   1983 
780   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   8540 
786   151_Instance_10_2_3_0,6_0,2_10_Rep1.txt   0.86   2778   2912 
786   151_Instance_10_2_3_0,6_0,2_10_Rep1.txt   0.86   2778   2912 
786   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.06   6503   6482 
791   156_Instance_10_2_3_0,6_0,2_20_Rep1.txt   0.89   1866   2057 
791   156_Instance_10_2_3_0,6_0,2_20_Rep1.txt   0.89   1866   2057 
791   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.99   6503   7948 
797   161_Instance_10_2_3_0,6_0,6_10_Rep1.txt   0.84   2404   2247 
797   161_Instance_10_2_3_0,6_0,6_10_Rep1.txt   0.84   2404   2247 
797   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.93   6503   8185 
802   166_Instance_10_2_3_0,6_0,6_20_Rep1.txt   0.95   2545   2161 
802   166_Instance_10_2_3_0,6_0,6_20_Rep1.txt   0.95   2545   2161 
802   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.05   6503   6813 
806   16_Instance_10_2_2_0,2_0,6_20_Rep1.txt   0.67   185   331 
806   16_Instance_10_2_2_0,2_0,6_20_Rep1.txt   0.67   185   331 
806   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.94   6503   8646 
808   171_Instance_10_2_3_0,6_1_10_Rep1.txt   0.78   4057   3910 
808   171_Instance_10_2_3_0,6_1_10_Rep1.txt   0.78   4057   3910 
808   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.07   6503   7981 
813   176_Instance_10_2_3_0,6_1_20_Rep1.txt   0.97   992   937 
813   176_Instance_10_2_3_0,6_1_20_Rep1.txt   0.97   992   937 
813   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.95   6503   6997 
821   21_Instance_10_2_2_0,2_1_10_Rep1.txt   0.71   259   250 
821   21_Instance_10_2_2_0,2_1_10_Rep1.txt   0.71   259   250 
821   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.95   6503   7931 
826   26_Instance_10_2_2_0,2_1_20_Rep1.txt   0.66   108   49 
826   26_Instance_10_2_2_0,2_1_20_Rep1.txt   0.66   108   49 
826   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.93   6503   8266 
831   31_Instance_10_2_2_0,4_0,2_10_Rep1.txt   0.64   1564   1361 
831   31_Instance_10_2_2_0,4_0,2_10_Rep1.txt   0.64   1564   1361 
831   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.95   6503   7370 
836   36_Instance_10_2_2_0,4_0,2_20_Rep1.txt   0.63   1902   1745 
836   36_Instance_10_2_2_0,4_0,2_20_Rep1.txt   0.63   1902   1745 
836   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.92   6503   7245 
841   41_Instance_10_2_2_0,4_0,6_10_Rep1.txt   0.64   1325   939 
841   41_Instance_10_2_2_0,4_0,6_10_Rep1.txt   0.64   1325   939 
841   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.89   6503   8175 
846   46_Instance_10_2_2_0,4_0,6_20_Rep1.txt   0.63   1196   767 
846   46_Instance_10_2_2_0,4_0,6_20_Rep1.txt   0.63   1196   767 
846   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   8416 
851   51_Instance_10_2_2_0,4_1_10_Rep1.txt   0.61   2616   1929 
851   51_Instance_10_2_2_0,4_1_10_Rep1.txt   0.61   2616   1929 
851   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   8466 
855   541_Instance_15_2_2_0,2_0,2_10_Rep1.txt   1.4   1907   2844 
855   541_Instance_15_2_2_0,2_0,2_10_Rep1.txt   1.4   1907   2844 
855   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   7696 
860   546_Instance_15_2_2_0,2_0,2_20_Rep1.txt   1.35   895   1547 
860   546_Instance_15_2_2_0,2_0,2_20_Rep1.txt   1.35   895   1547 
860   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   6914 
866   551_Instance_15_2_2_0,2_0,6_10_Rep1.txt   1.45   1110   2132 
866   551_Instance_15_2_2_0,2_0,6_10_Rep1.txt   1.45   1110   2132 
866   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.08   6503   6707 
871   556_Instance_15_2_2_0,2_0,6_20_Rep1.txt   1.43   121   215 
871   556_Instance_15_2_2_0,2_0,6_20_Rep1.txt   1.43   121   215 
871   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   7840 
877   561_Instance_15_2_2_0,2_1_10_Rep1.txt   1.38   2   597 
877   561_Instance_15_2_2_0,2_1_10_Rep1.txt   1.38   2   597 
877   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.92   6503   8444 
882   566_Instance_15_2_2_0,2_1_20_Rep1.txt   1.37   142   184 
882   566_Instance_15_2_2_0,2_1_20_Rep1.txt   1.37   142   184 
882   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   6801 
886   56_Instance_10_2_2_0,4_1_20_Rep1.txt   0.63   2208   823 
886   56_Instance_10_2_2_0,4_1_20_Rep1.txt   0.63   2208   823 
886   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   6921 
888   571_Instance_15_2_2_0,4_0,2_10_Rep1.txt   1.3   2506   3546 
888   571_Instance_15_2_2_0,4_0,2_10_Rep1.txt   1.3   2506   3546 
888   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   7770 
893   576_Instance_15_2_2_0,4_0,2_20_Rep1.txt   1.32   2660   3366 
893   576_Instance_15_2_2_0,4_0,2_20_Rep1.txt   1.32   2660   3366 
893   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.1   6503   7969 
899   581_Instance_15_2_2_0,4_0,6_10_Rep1.txt   1.28   735   487 
899   581_Instance_15_2_2_0,4_0,6_10_Rep1.txt   1.28   735   487 
899   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   8321 
904   586_Instance_15_2_2_0,4_0,6_20_Rep1.txt   1.34   273   371 
904   586_Instance_15_2_2_0,4_0,6_20_Rep1.txt   1.34   273   371 
904   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   7625 
910   591_Instance_15_2_2_0,4_1_10_Rep1.txt   1.27   1279   1366 
910   591_Instance_15_2_2_0,4_1_10_Rep1.txt   1.27   1279   1366 
910   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   8176 
915   596_Instance_15_2_2_0,4_1_20_Rep1.txt   1.31   292   512 
915   596_Instance_15_2_2_0,4_1_20_Rep1.txt   1.31   292   512 
915   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.02   6503   6218 
921   601_Instance_15_2_2_0,6_0,2_10_Rep1.txt   1.3   4450   5561 
921   601_Instance_15_2_2_0,6_0,2_10_Rep1.txt   1.3   4450   5561 
921   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.95   6503   8347 
926   606_Instance_15_2_2_0,6_0,2_20_Rep1.txt   1.42   3323   5039 
926   606_Instance_15_2_2_0,6_0,2_20_Rep1.txt   1.42   3323   5039 
926   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   8058 
932   611_Instance_15_2_2_0,6_0,6_10_Rep1.txt   1.27   4161   5083 
932   611_Instance_15_2_2_0,6_0,6_10_Rep1.txt   1.27   4161   5083 
932   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   7382 
937   616_Instance_15_2_2_0,6_0,6_20_Rep1.txt   1.4   4800   3903 
937   616_Instance_15_2_2_0,6_0,6_20_Rep1.txt   1.4   4800   3903 
937   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.96   6503   7893 
941   61_Instance_10_2_2_0,6_0,2_10_Rep1.txt   0.61   3105   2437 
941   61_Instance_10_2_2_0,6_0,2_10_Rep1.txt   0.61   3105   2437 
941   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   7608 
943   621_Instance_15_2_2_0,6_1_10_Rep1.txt   1.25   3105   2515 
943   621_Instance_15_2_2_0,6_1_10_Rep1.txt   1.25   3105   2515 
943   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.94   6503   7654 
948   626_Instance_15_2_2_0,6_1_20_Rep1.txt   1.26   2694   2657 
948   626_Instance_15_2_2_0,6_1_20_Rep1.txt   1.26   2694   2657 
948   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   7787 
954   631_Instance_15_2_3_0,2_0,2_10_Rep1.txt   1.99   718   1011 
954   631_Instance_15_2_3_0,2_0,2_10_Rep1.txt   1.99   718   1011 
954   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.96   6503   6399 
959   636_Instance_15_2_3_0,2_0,2_20_Rep1.txt   1.91   664   953 
959   636_Instance_15_2_3_0,2_0,2_20_Rep1.txt   1.91   664   953 
959   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.91   6503   8031 
965   641_Instance_15_2_3_0,2_0,6_10_Rep1.txt   1.89   319   428 
965   641_Instance_15_2_3_0,2_0,6_10_Rep1.txt   1.89   319   428 
965   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.13   6503   7517 
970   646_Instance_15_2_3_0,2_0,6_20_Rep1.txt   1.78   399   506 
970   646_Instance_15_2_3_0,2_0,6_20_Rep1.txt   1.78   399   506 
970   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.9   6503   8187 
976   651_Instance_15_2_3_0,2_1_10_Rep1.txt   1.94   156   215 
976   651_Instance_15_2_3_0,2_1_10_Rep1.txt   1.94   156   215 
976   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   8291 
981   656_Instance_15_2_3_0,2_1_20_Rep1.txt   2.26   0   6 
981   656_Instance_15_2_3_0,2_1_20_Rep1.txt   2.26   0   6 
981   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.88   6503   7385 
987   661_Instance_15_2_3_0,4_0,2_10_Rep1.txt   1.75   1339   2541 
987   661_Instance_15_2_3_0,4_0,2_10_Rep1.txt   1.75   1339   2541 
987   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.93   6503   8329 
992   666_Instance_15_2_3_0,4_0,2_20_Rep1.txt   1.84   1094   2001 
992   666_Instance_15_2_3_0,4_0,2_20_Rep1.txt   1.84   1094   2001 
992   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.95   6503   8037 
996   66_Instance_10_2_2_0,6_0,2_20_Rep1.txt   0.68   2631   1619 
996   66_Instance_10_2_2_0,6_0,2_20_Rep1.txt   0.68   2631   1619 
996   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   8160 
998   671_Instance_15_2_3_0,4_0,6_10_Rep1.txt   1.8   510   1184 
998   671_Instance_15_2_3_0,4_0,6_10_Rep1.txt   1.8   510   1184 
998   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.92   6503   7631 
1003   676_Instance_15_2_3_0,4_0,6_20_Rep1.txt   1.79   499   460 
1003   676_Instance_15_2_3_0,4_0,6_20_Rep1.txt   1.79   499   460 
1003   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   7604 
1009   681_Instance_15_2_3_0,4_1_10_Rep1.txt   1.75   948   1305 
1009   681_Instance_15_2_3_0,4_1_10_Rep1.txt   1.75   948   1305 
1009   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   8370 
1014   686_Instance_15_2_3_0,4_1_20_Rep1.txt   2.08   1469   1207 
1014   686_Instance_15_2_3_0,4_1_20_Rep1.txt   2.08   1469   1207 
1014   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.96   6503   8646 
1020   691_Instance_15_2_3_0,6_0,2_10_Rep1.txt   1.71   5657   5395 
1020   691_Instance_15_2_3_0,6_0,2_10_Rep1.txt   1.71   5657   5395 
1020   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   8068 
1025   696_Instance_15_2_3_0,6_0,2_20_Rep1.txt   1.81   3549   3386 
1025   696_Instance_15_2_3_0,6_0,2_20_Rep1.txt   1.81   3549   3386 
1025   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   7768 
1031   701_Instance_15_2_3_0,6_0,6_10_Rep1.txt   1.78   4615   4762 
1031   701_Instance_15_2_3_0,6_0,6_10_Rep1.txt   1.78   4615   4762 
1031   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   7025 
1036   706_Instance_15_2_3_0,6_0,6_20_Rep1.txt   1.76   2095   3978 
1036   706_Instance_15_2_3_0,6_0,6_20_Rep1.txt   1.76   2095   3978 
1036   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.01   6503   7586 
1042   711_Instance_15_2_3_0,6_1_10_Rep1.txt   1.77   3926   2933 
1042   711_Instance_15_2_3_0,6_1_10_Rep1.txt   1.77   3926   2933 
1042   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.96   6503   8548 
1047   716_Instance_15_2_3_0,6_1_20_Rep1.txt   1.65   5893   5633 
1047   716_Instance_15_2_3_0,6_1_20_Rep1.txt   1.65   5893   5633 
1047   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.0   6503   7606 
1051   71_Instance_10_2_2_0,6_0,6_10_Rep1.txt   0.65   3803   2935 
1051   71_Instance_10_2_2_0,6_0,6_10_Rep1.txt   0.65   3803   2935 
1051   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.94   6503   8627 
1056   76_Instance_10_2_2_0,6_0,6_20_Rep1.txt   0.92   906   291 
1056   76_Instance_10_2_2_0,6_0,6_20_Rep1.txt   0.92   906   291 
1056   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.97   6503   7974 
1061   81_Instance_10_2_2_0,6_1_10_Rep1.txt   0.69   2493   1386 
1061   81_Instance_10_2_2_0,6_1_10_Rep1.txt   0.69   2493   1386 
1061   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.96   6503   8176 
1066   86_Instance_10_2_2_0,6_1_20_Rep1.txt   0.66   3973   2087 
1066   86_Instance_10_2_2_0,6_1_20_Rep1.txt   0.66   3973   2087 
1066   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.06   6503   8028 
1071   91_Instance_10_2_3_0,2_0,2_10_Rep1.txt   0.93   261   272 
1071   91_Instance_10_2_3_0,2_0,2_10_Rep1.txt   0.93   261   272 
1071   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.03   6503   8646 
1076   96_Instance_10_2_3_0,2_0,2_20_Rep1.txt   0.89   501   607 
1076   96_Instance_10_2_3_0,2_0,2_20_Rep1.txt   0.89   501   607 
1076   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.91   6503   8646 
1082   02_Instance_10_2_2_0,2_0,2_10_Rep2.txt   0.68   1033   1352 
1082   02_Instance_10_2_2_0,2_0,2_10_Rep2.txt   0.68   1033   1352 
1082   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.93   6503   8153 
1087   07_Instance_10_2_2_0,2_0,2_20_Rep2.txt   0.68   139   186 
1087   07_Instance_10_2_2_0,2_0,2_20_Rep2.txt   0.68   139   186 
1087   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.93   6503   8243 
1092   102_Instance_10_2_3_0,2_0,6_10_Rep2.txt   1.08   43   83 
1092   102_Instance_10_2_3_0,2_0,6_10_Rep2.txt   1.08   43   83 
1092   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   3.15   6503   7441 
1097   107_Instance_10_2_3_0,2_0,6_20_Rep2.txt   1.01   26   0 
1097   107_Instance_10_2_3_0,2_0,6_20_Rep2.txt   1.01   26   0 
1097   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   6467 
1100   1082_Instance_20_2_2_0,2_0,2_10_Rep2.txt   2.57   3378   4572 
1100   1082_Instance_20_2_2_0,2_0,2_10_Rep2.txt   2.57   3378   4572 
1100   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.99   6503   7580 
1105   1087_Instance_20_2_2_0,2_0,2_20_Rep2.txt   2.4   1848   3073 
1105   1087_Instance_20_2_2_0,2_0,2_20_Rep2.txt   2.4   1848   3073 
1105   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.98   6503   6256 
1111   1092_Instance_20_2_2_0,2_0,6_10_Rep2.txt   2.58   1152   2487 
1111   1092_Instance_20_2_2_0,2_0,6_10_Rep2.txt   2.58   1152   2487 
1111   1236_Instance_20_2_3_0,6_0,2_20_Rep1.txt   2.99   6503   7940 
